tile_id,sw_lat,sw_lon,product,version,official_download_url,status,bytes,sha256
N37E053,37,53,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N37E053.SRTMGL3.hgt/N37E053.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N37E054,37,54,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N37E054.SRTMGL3.hgt/N37E054.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N37E055,37,55,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N37E055.SRTMGL3.hgt/N37E055.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N37E056,37,56,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N37E056.SRTMGL3.hgt/N37E056.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N37E057,37,57,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N37E057.SRTMGL3.hgt/N37E057.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N37E058,37,58,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N37E058.SRTMGL3.hgt/N37E058.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N37E059,37,59,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N37E059.SRTMGL3.hgt/N37E059.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N37E060,37,60,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N37E060.SRTMGL3.hgt/N37E060.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N38E044,38,44,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N38E044.SRTMGL3.hgt/N38E044.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N38E045,38,45,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N38E045.SRTMGL3.hgt/N38E045.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N38E046,38,46,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N38E046.SRTMGL3.hgt/N38E046.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N38E047,38,47,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N38E047.SRTMGL3.hgt/N38E047.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N38E048,38,48,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N38E048.SRTMGL3.hgt/N38E048.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N38E055,38,55,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N38E055.SRTMGL3.hgt/N38E055.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N38E056,38,56,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N38E056.SRTMGL3.hgt/N38E056.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N38E057,38,57,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N38E057.SRTMGL3.hgt/N38E057.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N39E044,39,44,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N39E044.SRTMGL3.hgt/N39E044.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N39E045,39,45,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N39E045.SRTMGL3.hgt/N39E045.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N39E046,39,46,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N39E046.SRTMGL3.hgt/N39E046.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N39E047,39,47,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N39E047.SRTMGL3.hgt/N39E047.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
N39E048,39,48,SRTMGL3,003,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/SRTMGL3.003/N39E048.SRTMGL3.hgt/N39E048.SRTMGL3.hgt.zip,PLANNED_BLOCKED_USER_AUTH,,
